1,106.48745296019246,1,500
3,353.51825166886005,2,500
4,439.5366941173276,3,500
5,336.7734230034318,4,500
6,491.6928880522082,5,500
7,493.44497830604695,6,500
8,958.1729016109725,7,500
7,774.8992794734979,8,500
6,684.7606380963695,9,500
6,656.3216741338986,10,500
6,617.5938128502065,11,500
6,644.9778115793011,12,500
6,726.5698322925169,13,500
5,595.858162253193,14,500
5,611.8985662418439,15,500
5,589.2024193756934,16,500
5,600.9742905820017,17,500
5,605.7329083979091,18,500
5,588.7775364106262,19,500
5,592.7137623149503,20,500
5,616.7501077386008,21,500
5,587.69191273222,22,500
5,609.0059588510348,23,500
5,599.6486118519092,24,500
5,604.4496341825807,25,500
5,599.5728879161194,26,500
5,559.9657556494893,27,500
5,593.7232124042579,28,500
5,559.9632992956695,29,500
5,399.54849538065423,30,500
6,657.2,31,1500
9,1079.5104784638347,32,1500
11,1473.708825261158,33,1500
12,1632.7905942048374,34,1500
12,1529.3200381153522,35,1500
12,1585.5956903956246,36,1500
12,1601.9156026938208,37,1500
12,1570.384317583308,38,1500
12,1706.2045935322133,39,1500
11,1316.792134444544,40,1500
12,1563.5389604494776,41,1500
12,1453.530784326612,42,1500
13,1554.883171845799,43,1500
13,1373.5762664958736,44,1500
14,1539.134210521363,45,1500
14,1454.1531612176702,46,1500
15,1354.2549442075826,47,1500
16,2167.052902717903,48,1500
14,1626.142162113371,49,1500
14,1285.015349876554,50,1500
16,1811.7951619849648,51,1500
15,1419.6511987761617,52,1500
16,2057.762383623705,53,1500
15,2026.8033229241328,54,1500
14,1848.297267855868,55,1500
13,1653.6720747407894,56,1500
13,1580.348192149062,57,1500
13,1823.116358598041,58,1500
12,1618.2100990471608,59,1500
12,1523.9770077354904,60,1500
12,968.3291460623359,61,1000
13,1427.193388408317,62,1000
12,1585.9118692079205,63,1000
10,1268.9008542360928,64,1000
9,1116.3796978042596,65,1000
9,1110.064082164087,66,1000
9,1127.7116994022203,67,1000
9,1147.4565349952632,68,1000
9,1143.1134519854982,69,1000
9,1139.5894580671852,70,1000
9,1162.869779580722,71,1000
9,1157.373315863852,72,1000
9,1137.5797172713558,73,1000
9,1174.1465459279143,74,1000
9,1091.933514336963,75,1000
9,833.371581887039,76,1000
10,1050.8591767690873,77,1000
10,844.8940000673127,78,1000
11,1520.3889482125137,79,1000
10,1310.3557172619062,80,1000
9,1144.638760533842,81,1000
9,1142.184769407179,82,1000
9,1096.807233563175,83,1000
9,1103.1990240158439,84,1000
9,946.514321521819,85,1000
10,1272.5528458461351,86,1000
9,1134.9211173924411,87,1000
9,1121.4293263544628,88,1000
9,1105.9292858129159,89,1000
9,1100.8926769958287,90,1000
9,708.5755839520207,91,600
9,1124.5584010183436,92,600
8,989.413077229882,93,600
7,854.9035296820167,94,600
6,706.8333956942563,95,600
6,714.8974092386674,96,600
6,717.1467733577404,97,600
6,748.35168662962,98,600
6,695.8962337387786,99,600
6,699.3806568304187,100,600
6,721.4225137609365,101,600
6,694.4341322552067,102,600
6,730.3239605728191,103,600
6,722.7354878780706,104,600
6,740.9697478782866,105,600
6,717.9735459924788,106,600
6,660.8664292154562,107,600
6,740.0445913133552,108,600
6,758.6051891187993,109,600
6,714.050833096514,110,600
6,738.6963533442495,111,600
6,725.9195688714179,112,600
6,719.0002586595612,113,600
6,840.271308246746,114,600
5,598.5132118855789,115,600
5,602.8020411654708,116,600
5,596.0078011413843,117,600
6,734.6769178200517,118,600
6,693.1769731699723,119,600
6,733.3677395520876,120,600
6,560.6172233947639,121,2100
10,1157.092882491024,122,2100
13,1763.3223772753718,123,2100
15,2142.9428822048403,124,2100
15,1105.1608874338378,125,2100
18,2489.076940056094,126,2100
17,2050.452927150306,127,2100
18,1867.1935449823375,128,2100
20,1336.8784779881487,129,2100
23,1331.568783910227,130,2100
25,1610.980976634338,131,2100
25,1538.8416777562024,132,2100
25,1548.59641862267,133,2100
25,900.0418738797694,134,2100
25,1322.3464267656689,135,2100
25,1410.0666479366023,136,2100
25,1437.3976010839444,137,2100
25,1491.2848535693258,138,2100
25,1464.806369546014,139,2100
25,1491.4987198363801,140,2100
25,1323.2860215193418,141,2100
25,1575.7950783454116,142,2100
25,1183.624289313441,143,2100
25,1581.7959270009967,144,2100
25,1558.9130688250941,145,2100
25,1610.9201018521599,146,2100
25,1554.6217128565565,147,2100
25,1535.0811900018748,148,2100
25,1512.794914434363,149,2100
25,1625.9001056315972,150,2100
