1,125.23256622533323,1,500
3,365.2740912813768,2,500
1,130.9440047343036,3,500
3,357.79399454660035,4,500
1,118.25656627646711,5,500
3,348.6420153218778,6,500
1,120.34611214799281,7,500
3,352.69451740204465,8,500
1,118.82527072450706,9,500
3,347.88493424194485,10,500
1,123.67880745913484,11,500
3,358.99003942830046,12,500
1,123.13236137375709,13,500
3,356.6550193999073,14,500
1,130.41663455035854,15,500
3,370.68646924532857,16,500
1,125.06461530232923,17,500
3,358.53154823131075,18,500
1,125.28437057905838,19,500
3,368.1040313343372,20,500
1,129.50752338587267,21,500
3,359.5999742794055,22,500
1,118.4590315427448,23,500
3,360.5381821804155,24,500
2,246.42537271775578,25,500
4,305.0579481414521,26,500
2,245.42169193022008,27,500
4,483.7314443812458,28,500
3,363.22057649792526,29,500
2,233.90071929679772,30,500
4,458.9550796252595,31,1500
7,845.5969154279694,32,1500
9,1147.3688969031386,33,1500
11,1509.3939542249607,34,1500
9,1138.8909087555096,35,1500
11,1522.8952435665867,36,1500
9,1090.3955805003957,37,1500
11,1560.6969454948528,38,1500
9,1109.8998140600197,39,1500
11,1434.915433588291,40,1500
10,1352.826428864378,41,1500
8,1010.9027573984067,42,1500
10,1332.6513454096514,43,1500
8,996.2677918926825,44,1500
10,1286.6969322754567,45,1500
8,867.3599700028692,46,1500
10,1348.7772821731157,47,1500
8,988.7865389558376,48,1500
10,1348.0640804023149,49,1500
8,1019.3590631608265,50,1500
10,1333.0985061733772,51,1500
8,1019.3595890087795,52,1500
10,1316.253366458355,53,1500
8,990.2734151872277,54,1500
10,1327.154510869003,55,1500
8,725.0907967133113,56,1500
10,1226.099848054863,57,1500
12,1705.2709011299619,58,1500
10,1285.6997492541327,59,1500
8,877.7377457364661,60,1500
10,1314.8028607783274,61,1000
8,958.6651052168295,62,1000
6,705.2862282414214,63,1000
8,949.5911458415892,64,1000
6,680.2294528640414,65,1000
8,973.761281992297,66,1000
6,732.5344793589007,67,1000
8,962.6931759784521,68,1000
6,699.2935282932667,69,1000
8,964.7441373811065,70,1000
7,765.1199466582236,71,1000
5,550.8883855461986,72,1000
7,788.8922959894035,73,1000
6,673.6065145606694,74,1000
8,898.8749086937727,75,1000
6,660.5268614524489,76,1000
8,955.9982449563774,77,1000
6,703.6432019056156,78,1000
8,986.0607861187161,79,1000
6,713.9494356029246,80,1000
8,994.3395688198351,81,1000
6,790.4506510600048,82,1000
5,576.869684213211,83,1000
7,827.6983028875816,84,1000
5,564.0200155484084,85,1000
7,832.630819332122,86,1000
5,402.70714156074797,87,1000
7,822.1897731867003,88,1000
5,585.433740472001,89,1000
7,863.3345219833983,90,1000
6,720.9149383219903,91,600
4,454.5713543924423,92,600
2,239.47035670061138,93,600
4,469.1150170651717,94,600
2,245.69196316305494,95,600
4,480.4512367030467,96,600
2,230.6962323446475,97,600
4,458.29760706005226,98,600
2,236.06024862441936,99,600
4,475.38047159784884,100,600
2,236.31832001959506,101,600
4,461.8654036324358,102,600
2,242.61981260388825,103,600
4,448.82128540574445,104,600
2,234.27204780409107,105,600
4,476.0933579467388,106,600
2,240.45907161477962,107,600
4,451.9146975966086,108,600
2,230.56574197521235,109,600
4,444.5712436537615,110,600
2,235.18023485355715,111,600
4,457.92683964365835,112,600
2,243.6942286776817,113,600
4,460.6431349362342,114,600
3,359.1783771419422,115,600
1,124.64866416395263,116,600
3,210.1112272233403,117,600
5,569.9386242127144,118,600
3,355.4930593839188,119,600
1,116.47273891263234,120,600
3,357.739617353327,121,2100
8,1021.696687155975,122,2100
11,1529.5944568071977,123,2100
13,1724.7829902631775,124,2100
15,2160.9062850825176,125,2100
13,1608.3124455002148,126,2100
15,2000.6526792492411,127,2100
13,1924.4654010869085,128,2100
11,1545.3492460453995,129,2100
13,1811.2991794899842,130,2100
15,2053.3194186999194,131,2100
13,1771.607649519507,132,2100
15,1986.3054750030492,133,2100
13,1799.152111971397,134,2100
15,2161.675498903436,135,2100
13,1847.8288303808718,136,2100
15,1982.9991017107263,137,2100
13,1614.8333092813655,138,2100
15,1971.4900312411194,139,2100
13,1713.1862758972954,140,2100
15,1869.9928665433254,141,2100
13,1605.0927618186195,142,2100
15,1904.0077571925494,143,2100
13,1691.3583718451478,144,2100
15,1872.0066470424508,145,2100
14,1892.8386194490636,146,2100
13,1319.3328674036754,147,2100
15,1562.5386379054146,148,2100
17,2245.786073213881,149,2100
15,1920.8268348966085,150,2100
