1,93.13315948565395,1,500
3,353.87728249850414,2,500
4,401.25757157016005,3,500
5,524.1092309605194,4,500
5,536.8087389518047,5,500
5,563.09642790728,6,500
5,523.224086038232,7,500
5,579.884142229256,8,500
5,571.7545771162826,9,500
5,563.2353019202221,10,500
5,546.5883473318472,11,500
5,612.749467172457,12,500
5,632.8866194058801,13,500
5,637.6955039692216,14,500
5,824.6341224315082,15,500
4,676.3000681957448,16,500
4,715.1376649449362,17,500
4,566.9448651738738,18,500
4,497.5852295661907,19,500
5,752.4667567992127,20,500
5,748.2571437993604,21,500
5,843.0434594809647,22,500
4,602.9942637750805,23,500
4,850.8636417812501,24,500
3,588.1975146427867,25,500
3,609.7135647569646,26,500
3,732.6103281127697,27,500
3,747.196383646348,28,500
3,672.3881851651081,29,500
3,724.1020962002862,30,500
3,369.2045542482921,31,1500
6,1068.9449708877107,32,1500
8,1427.7373573042582,33,1500
9,1649.6204653384561,34,1500
9,1418.3680095639934,35,1500
10,1694.196783828272,36,1500
10,1633.666996669722,37,1500
10,1500.297102640502,38,1500
10,1406.409986687306,39,1500
11,1688.4184030508284,40,1500
11,1699.7837085473338,41,1500
11,1829.7956810528653,42,1500
10,1643.8938466230888,43,1500
10,1683.5138235049471,44,1500
10,1611.4516219576835,45,1500
10,1604.0984603545132,46,1500
10,1560.2593409667093,47,1500
10,1533.3862904582281,48,1500
10,1531.314176321605,49,1500
10,1585.6933839716387,50,1500
10,1518.3994207765882,51,1500
10,1517.421873056139,52,1500
10,1640.0386060218511,53,1500
10,1546.8787660967066,54,1500
10,1465.5555543264127,55,1500
11,1606.1001136161547,56,1500
11,1742.1733142586554,57,1500
11,1230.7654486291706,58,1500
12,1698.3711289736043,59,1500
12,1576.9534355966891,60,1500
12,1133.2866342513112,61,1000
12,1435.1267848233358,62,1000
11,1370.2957855187337,63,1000
10,1165.8565183067608,64,1000
10,1224.0247733996277,65,1000
10,1177.9190933572138,66,1000
10,1178.4664242892975,67,1000
10,1088.508715451128,68,1000
10,1203.8818724607925,69,1000
10,1320.9947192713284,70,1000
9,1057.2376787736873,71,1000
9,1021.2394566360427,72,1000
9,904.6435124073269,73,1000
10,1187.6351192641384,74,1000
10,561.8786619271991,75,1000
12,1087.6558714071923,76,1000
12,1432.9196039554322,77,1000
11,1194.4603299322225,78,1000
11,1053.820504377464,79,1000
11,436.49525988489705,80,1000
14,864.6629297299439,81,1000
15,1236.4976120875697,82,1000
15,1330.8659850994104,83,1000
14,1148.6353758862665,84,1000
14,430.2193839268898,85,1000
17,1744.3834603648727,86,1000
15,1612.1079113945023,87,1000
13,1204.8567791336557,88,1000
13,1291.4962627348548,89,1000
12,582.6449374055842,90,1000
14,1457.5345773432743,91,600
12,1175.914552505364,92,600
10,809.367926864665,93,600
10,970.4890182032269,94,600
9,594.3990400864147,95,600
10,1181.578617292776,96,600
8,735.0148871405903,97,600
8,795.662523882137,98,600
8,475.02305501375764,99,600
9,679.826743634588,100,600
9,962.942695976039,101,600
8,584.550611734219,102,600
9,674.6999839138989,103,600
9,793.3551523908062,104,600
9,991.2980823100442,105,600
8,904.2569246308458,106,600
7,662.8573553445497,107,600
7,770.1898270329433,108,600
7,768.1889192153205,109,600
7,777.9966700662233,110,600
7,753.0355138051702,111,600
7,762.8328400460991,112,600
7,775.7522269865193,113,600
7,764.0398722164445,114,600
7,596.2416836297948,115,600
8,808.596876890801,116,600
8,932.2623001070211,117,600
7,524.7683004342141,118,600
8,378.0432934989418,119,600
9,583.3782459857141,120,600
10,788.2000139105788,121,2100
13,1386.896957909581,122,2100
16,1756.2688851313628,123,2100
18,2069.6017694811026,124,2100
19,2207.2404009875822,125,2100
19,1968.5503571216523,126,2100
20,2414.952638214437,127,2100
19,1090.6814495169606,128,2100
22,1293.4641083261088,129,2100
25,2255.3736602689073,130,2100
25,2630.5757560116613,131,2100
23,2256.290048082855,132,2100
23,2678.2139872401376,133,2100
21,2563.150016222035,134,2100
20,2567.973849187955,135,2100
19,2421.2986722500455,136,2100
18,2534.940649134928,137,2100
17,2255.9340764009303,138,2100
17,2358.610542245872,139,2100
17,2182.4532637884945,140,2100
17,1993.874567344343,141,2100
18,2207.877049007574,142,2100
18,2146.1464646059017,143,2100
18,1674.9289386821215,144,2100
20,2061.677156638452,145,2100
21,2708.8167094996807,146,2100
19,2350.0912032051347,147,2100
19,2366.6103566767283,148,2100
19,2493.802365325395,149,2100
18,2276.0164545017415,150,2100
