1,122.92705801439614,1,1000
4,458.0621872248509,2,1000
6,725.8162447303654,3,1000
8,973.0157023565203,4,1000
9,1113.2668404249903,5,1000
9,1112.1153465416135,6,1000
9,1091.2679987729773,7,1000
9,1093.1396914185061,8,1000
9,1112.4974271714584,9,1000
9,1131.4369629228827,10,1000
9,1123.0301436985753,11,1000
9,1109.782609560656,12,1000
9,1083.9609979794188,13,1000
9,1067.841503009136,14,1000
9,1074.7260422920913,15,1000
9,1116.9259044857622,16,1000
9,1227.5263618015153,17,1000
8,1123.2983127643179,18,1000
8,1176.5313038548675,19,1000
8,637.8856933103285,20,1000
10,1368.012653906726,21,1000
9,1064.3182914519673,22,1000
9,1064.028131301499,23,1000
9,1084.6861733401824,24,1000
9,1089.045675942047,25,1000
9,1073.3203018450936,26,1000
9,1075.546262305605,27,1000
9,1044.4449204987802,28,1000
9,1085.0765989452132,29,1000
9,1132.78172375491,30,1000
9,1122.531415083088,31,1000
9,1111.2558338290455,32,1000
9,1104.9678597262175,33,1000
9,1088.5487198236501,34,1000
9,1069.0602890984912,35,1000
9,1106.1148354033764,36,1000
9,1075.5878983615078,37,1000
9,1089.6894605432628,38,1000
9,1090.7672862072457,39,1000
9,1084.0467092267888,40,1000
9,1099.4669217675303,41,1000
9,1120.209883604669,42,1000
9,1109.0465560140753,43,1000
9,1127.414042890515,44,1000
9,1053.6710428742228,45,1000
9,1119.5096828252435,46,1000
9,1105.7254672595654,47,1000
9,1136.9301896560878,48,1000
9,1090.4951381065648,49,1000
9,697.8775919413794,50,1000
